respondent_id,year,age,gender,ses,AC1_commitment,AC2_check_expected5,AC3_check_expected1,FS1,EC2,PT3,EC4,FS5,PD6,FS7,PT8,EC9,PD10,PT11,FS12,PD13,EC14,PT15,FS16,PD17,EC18,PD19,EC20,PT21,EC22,FS23,PD24,PT25,FS26,PD27,PT28,FS_mean,PT_mean,EC_mean,PD_mean,IRI_total,attention_fail_count,included_after_qc
189,2024,36.0,1,3.0,5.0,5.0,1.0,5,5,5,5,3,2,2,5,5,3,5,5,3,5,5,3,3,5,2,3,5,5,4,1,3,5,1,5,3.857142857142857,4.714285714285714,4.714285714285714,2.142857142857143,3.8571428571428568,0,True
197,2024,25.0,1,3.0,5.0,5.0,1.0,3,4,5,4,5,3,5,5,4,2,5,5,5,5,5,5,4,4,3,2,5,5,5,3,5,4,3,5,4.571428571428571,5.0,4.0,3.2857142857142856,4.214285714285714,0,True
213,2024,21.0,2,3.0,5.0,5.0,1.0,3,5,1,5,1,5,4,3,2,5,5,4,1,5,5,1,4,5,5,5,5,5,2,2,5,2,3,5,2.4285714285714284,4.142857142857143,4.571428571428571,3.5714285714285716,3.6785714285714284,0,True
410,2024,41.0,1,1.0,5.0,5.0,1.0,4,5,1,5,5,1,5,5,5,5,5,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,5,5,3.7142857142857144,3.857142857142857,3.857142857142857,3.2857142857142856,3.678571428571429,0,True
535,2024,23.0,1,4.0,5.0,5.0,1.0,2,5,5,5,5,2,4,2,5,3,5,5,1,3,4,4,2,5,1,2,5,5,5,1,3,5,1,4,4.285714285714286,4.0,4.285714285714286,1.5714285714285714,3.535714285714285,0,True
556,2024,20.0,1,3.0,5.0,5.0,1.0,3,5,4,5,3,3,2,3,5,4,2,4,4,4,1,4,4,5,4,5,5,5,5,2,3,3,3,1,3.4285714285714284,2.7142857142857144,4.857142857142857,3.4285714285714284,3.607142857142857,0,True
558,2024,19.0,1,1.0,5.0,5.0,1.0,3,5,2,1,3,5,1,5,5,5,5,1,5,5,2,5,5,1,1,5,5,5,5,5,5,5,5,5,3.2857142857142856,4.142857142857143,3.857142857142857,4.428571428571429,3.928571428571429,0,True
561,2024,20.0,1,1.0,5.0,5.0,1.0,4,4,5,5,3,4,3,4,3,3,4,5,3,5,4,2,3,5,3,4,5,5,2,1,4,2,1,4,3.0,4.285714285714286,4.428571428571429,2.5714285714285716,3.5714285714285716,0,True
564,2024,19.0,1,3.0,5.0,5.0,1.0,4,5,4,5,4,4,5,4,3,3,4,5,4,4,5,4,5,5,3,3,5,5,4,2,3,4,2,3,4.285714285714286,4.0,4.285714285714286,3.2857142857142856,3.9642857142857135,0,True
574,2024,25.0,2,1.0,5.0,5.0,1.0,3,3,4,3,1,1,3,3,1,1,1,5,3,3,4,1,2,4,4,2,5,5,1,1,1,1,1,3,2.142857142857143,3.0,3.0,1.8571428571428572,2.5,0,True
575,2024,20.0,1,3.0,5.0,5.0,1.0,4,3,2,4,5,4,4,4,3,3,4,4,2,3,2,5,5,4,3,5,5,5,5,2,3,5,2,4,4.571428571428571,3.4285714285714284,3.857142857142857,3.0,3.7142857142857144,0,True
576,2024,20.0,1,4.0,5.0,5.0,1.0,3,1,3,5,4,5,3,5,3,2,4,3,3,4,3,4,5,5,3,3,5,5,4,3,3,5,2,3,3.7142857142857144,3.7142857142857144,3.7142857142857144,3.2857142857142856,3.6071428571428568,0,True
582,2024,18.0,1,4.0,5.0,5.0,1.0,5,5,5,5,2,2,1,5,4,2,5,5,3,5,1,5,2,1,1,3,5,5,4,1,1,5,1,3,3.857142857142857,3.5714285714285716,4.0,1.7142857142857142,3.2857142857142856,0,True
593,2024,24.0,2,3.0,5.0,5.0,1.0,4,2,5,4,3,5,4,4,2,4,4,3,4,3,4,4,5,5,3,4,5,5,4,4,2,4,3,4,3.7142857142857144,4.0,3.5714285714285716,4.0,3.8214285714285716,0,True
597,2024,25.0,2,2.0,5.0,5.0,1.0,4,5,5,5,2,1,4,4,3,2,4,4,1,5,5,2,1,5,1,2,5,5,2,1,3,2,1,2,2.857142857142857,4.0,4.285714285714286,1.1428571428571428,3.071428571428571,0,True
599,2024,27.0,2,3.0,5.0,5.0,1.0,5,1,5,3,5,1,5,5,3,3,5,5,1,3,1,5,1,5,2,3,5,5,5,1,3,5,1,5,5.0,4.142857142857143,3.2857142857142856,1.4285714285714286,3.464285714285714,0,True
608,2024,28.0,2,2.0,5.0,5.0,1.0,1,2,3,4,4,1,3,5,4,2,5,5,1,4,1,4,4,5,4,5,5,5,5,2,5,2,2,2,3.4285714285714284,3.7142857142857144,4.142857142857143,2.2857142857142856,3.3928571428571423,0,True
612,2024,21.0,2,3.0,5.0,5.0,1.0,5,1,5,4,3,3,2,4,2,3,4,2,3,2,1,2,1,4,5,1,5,5,2,2,3,4,1,2,2.857142857142857,3.4285714285714284,2.7142857142857144,2.5714285714285716,2.892857142857143,0,True
620,2024,32.0,2,2.0,5.0,5.0,1.0,4,3,4,3,2,3,2,4,3,2,3,4,2,4,3,3,4,4,1,1,5,5,4,2,4,3,2,2,3.142857142857143,3.5714285714285716,3.2857142857142856,2.2857142857142856,3.071428571428571,0,True
624,2024,37.0,1,1.0,5.0,5.0,1.0,5,5,1,1,5,5,1,5,5,5,5,1,1,1,1,5,5,1,1,5,5,5,5,5,5,5,5,5,3.857142857142857,3.857142857142857,3.2857142857142856,3.857142857142857,3.7142857142857144,0,True
636,2024,26.0,1,0.0,5.0,5.0,1.0,4,3,3,4,4,3,3,3,2,2,4,5,5,4,3,4,4,5,4,2,4,4,3,2,2,5,1,2,4.0,3.0,3.4285714285714284,3.0,3.357142857142857,0,True
2235084,2025,20.0,2.0,1.0,1.0,5.0,1.0,3,1,2,2,2,4,4,3,2,4,2,2,2,2,2,2,4,4,3,4,2,4,2,4,2,4,3,4,2.7142857142857144,2.4285714285714284,2.7142857142857144,3.4285714285714284,2.821428571428571,0,True
2210552,2025,21.0,1.0,2.0,1.0,5.0,1.0,4,2,4,4,4,4,3,4,3,1,4,5,5,4,1,3,4,5,2,2,4,1,1,2,2,3,1,2,3.2857142857142856,3.0,3.0,2.7142857142857144,3.0,0,True
2170531,2025,27.0,2.0,4.0,1.0,5.0,1.0,4,3,5,3,1,1,3,5,3,3,3,3,3,3,1,1,3,3,3,3,4,3,1,2,5,3,1,5,2.2857142857142856,4.0,3.0,2.2857142857142856,2.8928571428571423,0,True
2221647,2025,20.0,2.0,1.0,1.0,5.0,1.0,3,3,3,3,1,3,4,3,3,3,3,3,3,3,1,4,5,3,3,1,4,2,2,3,3,2,2,1,2.7142857142857144,2.5714285714285716,2.5714285714285716,3.142857142857143,2.75,0,True
2220628,2025,20.0,2.0,2.0,1.0,5.0,1.0,4,4,4,4,5,1,2,4,5,3,4,5,4,4,3,5,4,4,1,4,4,3,5,1,4,5,1,3,4.428571428571429,3.7142857142857144,4.0,2.142857142857143,3.571428571428571,0,True
2204079,2025,23.0,2.0,2.0,1.0,5.0,1.0,4,4,2,3,1,1,3,4,5,4,4,2,4,2,4,2,1,4,2,3,4,4,3,2,2,2,2,4,2.4285714285714284,3.4285714285714284,3.5714285714285716,2.2857142857142856,2.928571428571429,0,True
2252137,2025,17.0,1.0,3.0,1.0,5.0,1.0,3,4,4,5,3,3,2,4,3,4,5,4,3,4,4,1,4,4,4,4,4,4,3,3,4,4,2,5,2.857142857142857,4.285714285714286,4.0,3.2857142857142856,3.6071428571428568,0,True
2221538,2025,27.0,2.0,1.0,1.0,5.0,1.0,3,3,2,3,3,3,4,3,3,3,4,3,3,2,2,4,4,3,3,3,3,1,3,2,1,3,3,3,3.2857142857142856,2.5714285714285716,2.5714285714285716,3.0,2.857142857142857,0,True
2205135,2025,23.0,1.0,1.0,1.0,5.0,1.0,4,5,4,4,1,4,4,4,5,5,5,2,3,3,2,2,4,5,2,4,4,4,3,2,4,3,3,4,2.7142857142857144,3.857142857142857,4.285714285714286,3.2857142857142856,3.5357142857142856,0,True
2230345,2025,21.0,2.0,5.0,1.0,5.0,1.0,4,4,3,3,1,4,2,2,4,4,4,4,3,3,2,1,4,4,2,3,4,3,2,4,3,2,3,3,2.2857142857142856,3.0,3.4285714285714284,3.4285714285714284,3.0357142857142856,0,True
2231497,2025,18.0,1.0,3.0,1.0,5.0,1.0,5,4,5,4,2,3,4,4,3,5,4,4,3,4,5,3,3,5,2,4,5,5,3,1,4,4,1,5,3.5714285714285716,4.571428571428571,4.142857142857143,2.5714285714285716,3.714285714285714,0,True
2221186,2025,21.0,1.0,3.0,1.0,5.0,1.0,5,3,5,4,5,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,1,2,4,3,3,4.0,3.142857142857143,3.142857142857143,2.7142857142857144,3.25,0,True
2224667,2025,21.0,1.0,1.0,1.0,5.0,1.0,4,4,4,5,5,3,1,4,4,5,5,5,3,5,4,3,2,5,3,4,4,5,5,2,2,5,3,3,4.0,3.7142857142857144,4.571428571428571,3.0,3.821428571428571,0,True
2251452,2025,17.0,1.0,2.0,1.0,5.0,1.0,5,3,5,3,5,4,3,3,3,4,4,1,3,3,3,3,5,1,2,4,4,3,3,4,3,4,1,5,3.4285714285714284,3.857142857142857,2.857142857142857,3.2857142857142856,3.3571428571428568,0,True
2235139,2025,19.0,1.0,2.0,1.0,5.0,1.0,3,4,1,3,5,4,3,5,3,5,4,2,3,4,3,3,5,3,1,3,4,5,4,4,2,5,2,3,3.5714285714285716,3.142857142857143,3.5714285714285716,3.4285714285714284,3.428571428571429,0,True
2200826,2025,22.0,2.0,1.0,1.0,5.0,1.0,5,3,4,4,5,5,3,4,4,5,5,4,5,4,2,5,5,1,3,5,5,5,5,3,4,5,3,3,4.571428571428571,3.857142857142857,3.7142857142857144,4.142857142857143,4.071428571428571,0,True
2225637,2025,20.0,1.0,1.0,1.0,5.0,1.0,4,4,2,3,4,5,2,5,5,4,4,5,2,4,3,5,5,1,2,4,5,5,5,5,3,5,2,5,4.285714285714286,3.857142857142857,3.7142857142857144,3.5714285714285716,3.857142857142857,0,True
2200949,2025,23.0,1.0,2.0,1.0,5.0,1.0,4,4,2,3,4,4,3,4,4,4,4,4,3,3,2,4,4,4,2,4,4,4,4,3,4,4,3,4,3.857142857142857,3.4285714285714284,3.7142857142857144,3.2857142857142856,3.571428571428571,0,True
2202670,2025,23.0,2.0,3.0,1.0,5.0,1.0,5,4,3,1,5,5,4,5,5,4,4,4,3,4,4,5,4,4,3,4,4,5,4,3,3,4,2,4,4.428571428571429,3.857142857142857,3.857142857142857,3.4285714285714284,3.8928571428571432,0,True
2202829,2025,23.0,1.0,1.0,1.0,5.0,1.0,5,3,2,3,5,3,2,3,3,4,4,4,3,3,2,3,4,3,2,4,4,4,3,2,3,4,2,4,3.7142857142857144,3.142857142857143,3.2857142857142856,2.857142857142857,3.25,0,True
2211563,2025,21.0,1.0,1.0,1.0,5.0,1.0,5,4,3,4,5,2,1,5,4,3,4,5,4,2,3,5,3,2,1,5,4,5,5,1,3,5,1,3,4.428571428571429,3.5714285714285716,3.7142857142857144,2.142857142857143,3.4642857142857144,0,True
2200772,2025,23.0,2.0,4.0,1.0,5.0,1.0,5,5,4,4,3,2,3,5,4,4,4,3,3,4,3,2,4,4,2,4,4,5,2,2,4,3,3,2,3.0,3.7142857142857144,4.285714285714286,2.857142857142857,3.4642857142857144,0,True
2210197,2025,21.0,1.0,3.0,1.0,5.0,1.0,4,4,4,4,5,3,3,3,4,3,4,4,3,4,4,2,2,5,2,3,4,5,5,3,5,5,3,5,4.0,4.142857142857143,4.142857142857143,2.7142857142857144,3.75,0,True
2212358,2025,24.0,2.0,0.0,1.0,5.0,1.0,4,4,3,3,2,3,3,3,4,5,3,3,3,3,2,1,3,2,3,4,4,4,3,3,3,2,2,3,2.5714285714285716,3.0,3.4285714285714284,3.142857142857143,3.0357142857142856,0,True
2212683,2025,27.0,1.0,3.0,1.0,5.0,1.0,4,3,4,3,3,4,2,4,4,3,3,4,4,4,4,2,2,4,4,3,4,3,3,2,2,2,2,5,2.857142857142857,3.7142857142857144,3.4285714285714284,3.0,3.25,0,True
2251742,2025,18.0,1.0,2.0,1.0,5.0,1.0,3,4,4,4,3,4,3,3,4,5,4,4,1,5,3,2,4,4,3,4,4,4,4,3,4,2,3,4,3.0,3.7142857142857144,4.142857142857143,3.2857142857142856,3.5357142857142856,0,True
2204562,2025,25.0,1.0,1.0,1.0,5.0,1.0,5,5,3,4,3,4,1,3,4,5,4,5,3,5,4,5,4,5,3,3,4,5,5,3,2,4,2,4,4.0,3.4285714285714284,4.428571428571429,3.4285714285714284,3.8214285714285716,0,True
2192186,2025,25.0,2.0,2.0,1.0,5.0,1.0,4,2,3,3,4,2,3,5,4,3,4,5,3,4,2,5,1,2,2,3,5,3,4,4,3,5,2,5,4.285714285714286,3.857142857142857,3.0,2.4285714285714284,3.392857142857143,0,True
2223015,2025,20.0,2.0,1.0,1.0,5.0,1.0,2,1,2,2,1,1,5,3,1,1,2,1,5,2,2,1,1,5,2,2,3,1,1,1,1,2,1,1,1.8571428571428572,2.0,2.0,1.7142857142857142,1.892857142857143,0,True
2220617,2025,20.0,1.0,2.0,1.0,5.0,1.0,1,3,4,3,2,5,5,4,4,5,3,1,4,4,3,4,2,5,4,3,5,3,2,4,2,3,4,5,2.5714285714285716,3.7142857142857144,3.5714285714285716,4.0,3.4642857142857144,0,True
2214556,2025,21.0,2.0,1.0,0.0,5.0,1.0,1,4,3,3,2,4,2,4,4,4,4,3,4,3,3,2,3,3,4,4,3,3,3,2,3,3,3,4,2.2857142857142856,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.142857142857143,0,True
2202308,2025,22.0,2.0,1.0,2.0,5.0,1.0,5,5,3,2,4,4,3,5,3,4,4,1,2,5,5,4,5,5,5,5,5,5,3,3,4,1,3,5,3.0,4.428571428571429,4.285714285714286,3.7142857142857144,3.8571428571428577,0,True
2222021,2025,19.0,1.0,2.0,1.0,5.0,1.0,3,4,3,3,4,4,3,4,5,3,4,4,5,3,2,5,4,5,3,5,5,5,4,4,5,4,5,5,3.857142857142857,4.0,4.285714285714286,4.0,4.035714285714286,0,True
2232590,2025,20.0,1.0,1.0,1.0,5.0,1.0,4,4,5,5,2,5,5,4,5,5,5,1,3,3,3,2,5,5,2,4,5,5,2,3,2,4,3,2,2.857142857142857,3.7142857142857144,4.428571428571429,3.7142857142857144,3.678571428571429,0,True
2211225,2025,21.0,2.0,2.0,1.0,5.0,1.0,3,3,2,2,3,4,3,4,3,3,4,3,3,3,1,3,4,3,3,3,4,2,3,3,3,4,2,3,3.142857142857143,3.0,2.7142857142857144,3.142857142857143,3.0,0,True
2210389,2025,22.0,2.0,4.0,1.0,5.0,1.0,4,4,4,2,2,2,4,5,4,2,5,2,4,2,2,3,3,5,2,1,4,1,4,2,4,3,1,5,3.142857142857143,4.142857142857143,2.7142857142857144,2.2857142857142856,3.071428571428571,0,True
2221054,2025,21.0,2.0,2.0,1.0,5.0,1.0,4,5,2,4,4,4,4,5,4,4,5,3,3,3,2,4,3,3,2,3,4,3,4,3,3,4,2,3,3.857142857142857,3.4285714285714284,3.5714285714285716,3.0,3.4642857142857144,0,True
2222559,2025,20.0,1.0,2.0,1.0,5.0,1.0,4,4,4,5,4,2,3,4,4,2,4,5,3,3,3,3,3,3,3,4,4,3,3,3,4,3,2,4,3.5714285714285716,3.857142857142857,3.7142857142857144,2.5714285714285716,3.4285714285714284,0,True
2202436,2025,22.0,1.0,3.0,1.0,5.0,1.0,4,4,3,4,2,4,2,4,4,4,4,5,3,4,4,4,5,1,4,4,4,4,4,4,5,5,3,4,3.7142857142857144,4.0,3.5714285714285716,3.857142857142857,3.785714285714286,0,True
2190056,2025,23.0,2.0,4.0,1.0,5.0,1.0,5,4,4,2,1,2,3,4,3,5,3,4,4,2,1,2,4,3,3,2,4,2,3,1,2,4,2,2,3.142857142857143,2.857142857142857,2.5714285714285716,3.0,2.892857142857143,0,True
2162322,2025,32.0,2.0,3.0,1.0,5.0,1.0,4,5,4,3,2,2,3,4,5,5,4,1,4,4,2,1,5,4,2,4,4,3,3,1,2,2,4,4,2.2857142857142856,3.4285714285714284,4.0,3.2857142857142856,3.25,0,True
2212041,2025,21.0,1.0,2.0,1.0,5.0,1.0,3,5,3,3,3,2,3,3,5,5,3,3,4,4,2,3,2,5,2,5,3,4,3,3,2,4,2,4,3.142857142857143,2.857142857142857,4.428571428571429,2.857142857142857,3.3214285714285716,0,True
2212220,2025,20.0,2.0,5.0,1.0,5.0,1.0,4,4,2,3,2,2,3,4,4,3,4,4,4,1,4,3,3,1,1,3,5,3,2,2,5,3,1,4,3.0,4.0,2.7142857142857144,2.2857142857142856,3.0,0,True
2211226,2025,22.0,1.0,2.0,1.0,5.0,1.0,4,3,4,3,3,4,2,4,4,4,4,4,4,3,3,4,5,4,2,4,4,4,4,3,4,4,2,4,3.5714285714285716,3.857142857142857,3.5714285714285716,3.4285714285714284,3.607142857142857,0,True
2205548,2025,24.0,1.0,2.0,1.0,5.0,1.0,5,5,4,5,3,5,3,4,3,4,5,4,3,4,3,3,3,4,3,3,3,4,3,3,3,2,2,2,3.2857142857142856,3.4285714285714284,4.0,3.2857142857142856,3.5,0,True
2214181,2025,21.0,2.0,1.0,1.0,5.0,1.0,4,3,3,3,2,3,3,4,4,4,4,3,3,3,3,2,4,3,2,3,4,2,2,2,3,3,3,4,2.7142857142857144,3.5714285714285716,3.0,3.0,3.0714285714285716,0,True
2212368,2025,21.0,1.0,1.0,1.0,5.0,1.0,4,4,3,4,2,3,3,4,5,3,4,3,3,4,3,2,5,1,3,3,5,2,3,2,2,3,2,5,2.857142857142857,3.7142857142857144,3.2857142857142856,3.0,3.2142857142857144,0,True
2245531,2025,19.0,1.0,1.0,1.0,5.0,1.0,5,5,2,1,5,5,3,3,5,5,3,5,3,3,2,1,5,1,3,5,5,5,5,5,1,3,1,5,3.857142857142857,3.0,3.5714285714285716,3.857142857142857,3.5714285714285716,0,True
2182299,2025,24.0,2.0,2.0,1.0,5.0,1.0,4,4,1,2,3,4,1,2,3,3,2,4,3,4,3,3,5,3,3,4,4,3,3,3,3,4,4,3,3.142857142857143,2.5714285714285716,3.2857142857142856,3.5714285714285716,3.142857142857143,0,True
2231444,2025,20.0,1.0,0.0,1.0,5.0,1.0,4,5,4,3,3,5,2,4,4,5,4,4,3,3,3,2,5,3,3,3,4,5,2,2,2,2,3,4,2.7142857142857144,3.5714285714285716,3.7142857142857144,3.7142857142857144,3.428571428571429,0,True
2205584,2025,23.0,2.0,2.0,1.0,5.0,1.0,5,4,3,4,2,2,3,3,3,2,3,4,2,4,3,2,2,4,3,3,3,2,3,3,2,3,2,3,3.142857142857143,2.857142857142857,3.4285714285714284,2.2857142857142856,2.928571428571429,0,True
2210302,2025,21.0,1.0,3.0,1.0,5.0,1.0,3,4,4,4,1,2,4,4,4,4,3,4,3,2,4,2,2,5,3,2,4,3,2,2,4,2,2,4,2.5714285714285716,3.857142857142857,3.4285714285714284,2.5714285714285716,3.107142857142857,0,True
2194595,2025,24.0,2.0,0.0,1.0,5.0,1.0,5,3,4,3,1,2,3,5,3,4,4,1,4,3,4,2,1,3,2,2,5,2,1,1,2,3,2,2,2.2857142857142856,3.7142857142857144,2.7142857142857144,2.2857142857142856,2.75,0,True
2211227,2025,21.0,2.0,4.0,1.0,5.0,1.0,4,5,4,4,3,2,4,4,4,2,4,4,3,4,3,4,3,4,2,3,4,4,4,2,3,3,1,4,3.7142857142857144,3.7142857142857144,4.0,2.142857142857143,3.392857142857143,0,True
2005723,2025,25.0,2.0,3.0,1.0,5.0,1.0,2,4,4,4,3,2,3,4,4,2,4,4,4,2,2,3,3,4,2,4,4,3,3,2,4,3,2,4,3.0,3.7142857142857144,3.5714285714285716,2.4285714285714284,3.178571428571429,0,True
2251691,2025,19.0,2.0,0.0,1.0,5.0,1.0,2,3,3,3,2,3,2,4,3,4,3,3,3,3,2,3,4,4,3,3,4,3,3,3,3,4,2,4,2.7142857142857144,3.2857142857142856,3.142857142857143,3.142857142857143,3.071428571428571,0,True
2242249,2025,18.0,1.0,2.0,1.0,5.0,1.0,4,4,5,5,2,4,4,5,4,4,4,3,3,4,3,2,4,5,2,4,4,3,2,3,2,5,2,4,3.142857142857143,3.857142857142857,4.142857142857143,3.142857142857143,3.571428571428571,0,True
2224066,2025,22.0,2.0,2.0,1.0,5.0,1.0,3,4,3,3,2,3,2,3,3,3,3,3,4,3,2,3,3,4,3,1,3,3,3,2,3,2,2,4,2.5714285714285716,3.0,3.0,2.857142857142857,2.857142857142857,0,True
2212936,2025,22.0,2.0,2.0,1.0,5.0,1.0,3,3,4,3,3,2,3,3,3,3,4,3,4,3,3,2,3,3,3,3,4,2,3,2,2,2,2,4,2.7142857142857144,3.4285714285714284,2.857142857142857,2.7142857142857144,2.928571428571429,0,True
2221052,2025,21.0,2.0,2.0,1.0,5.0,1.0,3,3,4,4,4,4,2,4,3,3,4,4,2,4,3,5,3,3,3,3,3,4,4,3,3,3,2,4,3.5714285714285716,3.5714285714285716,3.4285714285714284,2.857142857142857,3.357142857142857,0,True
2221161,2025,21.0,2.0,1.0,1.0,5.0,1.0,5,5,4,3,4,4,5,4,3,4,4,3,3,3,2,5,5,2,2,4,5,2,5,2,3,1,1,4,4.0,3.7142857142857144,3.142857142857143,3.0,3.4642857142857144,0,True
2202149,2025,22.0,1.0,3.0,2.0,5.0,1.0,4,5,3,4,4,2,3,4,4,2,5,3,3,3,3,1,4,5,3,4,3,4,4,3,3,4,2,3,3.2857142857142856,3.4285714285714284,4.142857142857143,2.7142857142857144,3.3928571428571432,0,True
2211334,2025,21.0,1.0,3.0,1.0,5.0,1.0,3,4,3,4,3,4,2,4,5,4,4,4,4,3,4,1,4,4,2,3,4,5,4,2,4,4,3,4,3.0,3.857142857142857,4.0,3.2857142857142856,3.5357142857142856,0,True
2172933,2025,25.0,1.0,1.0,1.0,5.0,1.0,5,3,3,2,4,5,5,5,4,4,4,5,3,5,2,3,5,5,3,5,5,5,5,3,3,5,3,5,4.571428571428571,3.857142857142857,4.142857142857143,3.7142857142857144,4.071428571428572,0,True
2211986,2025,21.0,2.0,2.0,1.0,5.0,1.0,5,5,4,4,3,4,3,4,3,5,4,3,2,4,3,2,4,4,3,3,5,3,3,2,3,2,3,3,3.0,3.7142857142857144,3.7142857142857144,3.2857142857142856,3.428571428571429,0,True
2232918,2025,19.0,2.0,2.0,1.0,5.0,1.0,3,5,3,4,1,4,1,3,4,5,2,3,2,4,2,5,5,4,3,4,4,4,4,2,3,4,1,2,3.0,2.7142857142857144,4.142857142857143,3.142857142857143,3.25,0,True
2231882,2025,19.0,2.0,1.0,1.0,5.0,1.0,4,4,3,3,1,2,4,5,4,3,5,3,2,4,2,2,3,4,3,3,4,3,2,2,4,3,1,4,2.7142857142857144,3.857142857142857,3.5714285714285716,2.2857142857142856,3.1071428571428568,0,True
2204084,2025,25.0,2.0,3.0,1.0,5.0,1.0,2,4,5,2,1,4,2,4,5,5,4,3,3,3,2,4,2,5,2,2,5,5,4,1,4,4,1,5,2.857142857142857,4.142857142857143,3.7142857142857144,2.5714285714285716,3.3214285714285716,0,True
2190147,2025,24.0,1.0,1.0,1.0,5.0,1.0,5,5,4,4,4,4,3,4,4,4,3,3,3,5,4,3,4,5,3,4,4,4,3,2,4,3,3,4,3.4285714285714284,3.857142857142857,4.428571428571429,3.2857142857142856,3.75,0,True
2174213,2025,24.0,1.0,2.0,1.0,5.0,1.0,5,5,4,3,1,1,3,3,5,1,3,3,5,3,1,1,5,5,3,5,5,5,1,3,1,1,3,5,2.142857142857143,3.142857142857143,4.428571428571429,3.0,3.178571428571429,0,True
2212217,2025,22.0,2.0,1.0,1.0,5.0,1.0,4,4,3,3,2,3,3,2,3,2,2,3,4,4,4,2,3,2,2,4,4,2,4,5,4,4,4,4,3.142857142857143,3.2857142857142856,3.142857142857143,3.2857142857142856,3.2142857142857144,0,True
2221638,2025,21.0,2.0,4.0,0.0,5.0,1.0,5,3,4,4,1,1,1,3,4,4,4,3,3,3,4,1,1,4,2,3,4,3,2,2,3,4,1,3,2.4285714285714284,3.5714285714285716,3.4285714285714284,2.0,2.857142857142857,0,True
2230337,2025,19.0,2.0,2.0,1.0,5.0,1.0,5,4,3,3,1,3,5,4,2,3,4,1,3,3,1,2,4,4,4,4,3,3,1,3,4,3,2,4,2.5714285714285716,3.2857142857142856,3.2857142857142856,3.142857142857143,3.071428571428571,0,True
2232440,2025,19.0,1.0,1.0,1.0,5.0,1.0,5,4,4,3,5,4,5,4,5,5,5,5,3,5,3,5,4,1,1,5,4,5,5,4,4,5,2,4,5.0,4.0,4.0,3.2857142857142856,4.071428571428571,0,True
2182347,2025,24.0,2.0,1.0,2.0,5.0,1.0,5,3,5,3,4,5,1,5,3,5,3,3,3,3,1,1,5,3,5,5,4,3,4,5,1,5,4,3,3.2857142857142856,3.142857142857143,3.2857142857142856,4.571428571428571,3.5714285714285716,0,True
2241119,2025,19.0,2.0,2.0,1.0,5.0,1.0,3,2,5,4,2,4,3,5,4,4,5,1,4,2,4,3,4,4,2,2,4,4,2,2,4,1,2,3,2.142857142857143,4.285714285714286,3.142857142857143,3.142857142857143,3.1785714285714284,0,True
2213036,2025,21.0,2.0,4.0,1.0,5.0,1.0,4,3,3,2,3,3,3,5,3,3,4,3,4,5,3,4,2,4,3,3,3,5,3,3,2,2,2,5,3.142857142857143,3.5714285714285716,3.5714285714285716,2.857142857142857,3.285714285714286,0,True
2122581,2025,31.0,2.0,1.0,1.0,5.0,1.0,4,4,4,4,3,2,2,4,4,2,4,5,4,4,5,4,2,5,2,4,4,4,4,1,4,4,2,4,3.7142857142857144,4.142857142857143,4.142857142857143,2.142857142857143,3.5357142857142856,0,True
2212889,2025,21.0,1.0,3.0,1.0,5.0,1.0,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,2,4,4,4,3,4,3,2,3,3,4,3,3,3.142857142857143,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.4642857142857144,0,True
2212206,2025,21.0,2.0,3.0,1.0,5.0,1.0,4,5,4,3,2,3,3,4,3,2,3,3,3,4,3,2,2,3,3,2,2,2,2,2,4,2,3,4,2.5714285714285716,3.4285714285714284,3.142857142857143,2.5714285714285716,2.9285714285714284,0,True
2223049,2025,21.0,1.0,3.0,1.0,5.0,1.0,5,5,5,5,3,3,3,4,4,3,4,4,4,2,3,2,2,5,3,2,4,5,5,2,3,4,4,4,3.7142857142857144,3.857142857142857,4.0,3.0,3.642857142857143,0,True
2241543,2025,19.0,2.0,2.0,1.0,5.0,1.0,3,4,3,3,1,1,2,3,4,2,2,3,3,3,1,2,1,3,2,2,4,2,1,1,4,1,1,3,1.8571428571428572,2.857142857142857,3.0,1.5714285714285714,2.3214285714285716,0,True
2202802,2025,22.0,2.0,3.0,2.0,5.0,1.0,3,4,5,5,1,2,3,3,4,3,4,4,1,3,5,3,2,5,2,2,4,4,2,2,3,3,2,4,2.7142857142857144,4.0,3.857142857142857,2.0,3.142857142857143,0,True
2192641,2025,23.0,1.0,0.0,1.0,5.0,1.0,4,2,5,2,4,3,2,4,3,5,4,4,4,4,4,3,3,4,3,2,5,4,4,2,5,3,2,5,3.4285714285714284,4.571428571428571,3.0,3.142857142857143,3.5357142857142856,0,True
2222744,2025,21.0,1.0,4.0,1.0,5.0,1.0,5,5,4,4,3,5,2,5,5,5,5,3,3,4,1,3,5,5,2,3,5,5,3,2,1,3,1,3,3.142857142857143,3.4285714285714284,4.428571428571429,3.2857142857142856,3.571428571428571,0,True
